filename,is_spam,in_reply,subj_caps,attachments
01061.c4f15278aa6a4a993287302c744e6c22,N,Y,N,N
01041.1f981a5aa068f43bf951410f3c9f62ca,N,N,N,Y
00972.9d730aeba4cc56041575ddcd8d324447,N,Y,N,N
00891.02b734427bfe9bf438eb5961fb5d31f7,N,Y,N,N
00095.eec028314ab85183252ab9ced87fcb18,N,Y,N,N
01194.99791f72d72a943330c3de0ac3990f9b,N,Y,N,N
01318.193fb7308fee59bb4aa70cc72191b0b1,N,N,N,N
00249.7187413684e619f7f3ce94c76f56c9b0,N,Y,N,N
00819.39ff42965811bdaa6826039609cb6c15,N,Y,N,N
01203.3b68e16d3b1254cee663497d35a13870,N,Y,N,N
01116.7c463682e7defd9824db941cfd9961ee,N,Y,N,N
00771.0bb4530c388956332274668ddef8daf6,N,Y,N,N
00330.13b8c36b44bd1957b45b1c8be336b42c,N,Y,N,N
00942.b57cfed7c3f2f3238643929b9118ed3b,N,Y,N,N
00910.4b1bddb9bfc1cea936f0f8cae0cd097d,N,Y,N,N
00118.fec4bead22e8bbaebd24ee2de8d6397f,N,N,N,N
00811.f861ac99dbc361bdd3883d0f5d1d93e3,N,Y,N,N
00540.529114377e8e602dba87ecf454cf132f,N,Y,N,N
00996.5b140bb40fe22ba082fb18bbaca76ffd,N,Y,N,N
00455.3bfa014eabb16ee89f5e18b4e21a8deb,N,Y,N,N
00336.897a42da6cb565542d63837270d5d20e,N,Y,N,N
00932.022257926109e7a87021f0ae690792be,N,N,N,N
00279.260f32f061185e16ff3f66d31d0ecbfb,N,Y,N,N
01122.55278f83c3bf2dc1059f93244d037d21,N,Y,N,N
01352.2df540c1e8fece832e0a869d30d04ec4,N,N,N,N
00665.087e07e6a5f47598db0629c21e6e1a70,N,N,N,N
00412.6a09bb8f01c0a8b740327514ba79b91d,N,Y,N,N
00937.68935e1b2337011c372fcb6de757737b,N,Y,N,N
01254.0fd37a50af6403a2632ce79ed2d5b2f8,N,Y,N,N
01345.c40d5798193a4a060ec9f3d2321e37e4,N,N,N,N
00465.11c2716cdb56ce3e4a9a7443fcf9d0b1,N,Y,N,N
00884.4647babe0828ab867c965d4076087e25,N,Y,N,N
00550.ed489788f36c6cf580b286323712f99a,N,Y,N,N
01338.cf2b7a6c2f872b9442d68609842d7d92,N,N,N,N
01240.00f6d270d359db77778ed33dd03bc193,N,Y,N,N
01223.3e4bf4c4b5151a46b40e5caacd368ad2,N,N,N,N
00291.4cefa7eed26c113ee44256009896c176,N,Y,N,N
00818.7e22fb9cf0354e4762607077254f7d68,N,Y,N,N
00382.713b028c6bb68b50a180e6d71e604b5b,N,Y,N,N
00830.5d4c60cba2924e9a7d484a105dbd7b08,N,N,N,N
00683.747e1fca94486b79547aa91adab15b1d,N,Y,N,N
01140.67e11f7533ac73ebeb728c6fdb86eeff,N,Y,N,N
00805.77504386507753ce46fc385f2aa4ec37,N,N,N,N
00303.bdb027dcedcca2601de8666ce84f9b6d,N,N,N,N
01093.9b63a792935a6863a12556dd429bde7b,N,Y,N,N
00005.07b9d4aa9e6c596440295a5170111392,N,Y,N,Y
00707.2439cb7e02ff7c87aafc09956f89ea28,N,Y,N,N
01051.d91d05faa71a21d4268ac1e7b7fc7e77,N,N,N,N
00058.37ac999448cced70d3235112bc322563,N,N,N,N
cmds,N,N,N,N
01373.55c2a7811975ab50ef0a350992d3ad74,N,N,N,N
01220.e55da7f9e0ac000392bf41910c87642d,N,N,N,N
00706.8572fad402b05b1931dfef0b5ec7ff48,N,N,N,Y
00442.38508150d13a53c035c15edb79ec4f9d,N,Y,N,N
01052.7a69c765a964be2a05e33723b7ab926f,N,Y,N,N
00875.88008b119e71ad96444faf3f66f05bee,N,Y,N,N
00477.ba351d2201dea825eb38315fbc0251ce,N,N,N,N
01069.26b62bd093bf3b3cc505239ca0728adb,N,Y,N,N
00240.4c883be64d3a929c5422422211076505,N,Y,N,N
01323.8f994027cca214b6e0e7df2d443ff4cd,N,N,N,N
00398.98e5c9f3f9b5568349d4e54298de26ee,N,N,N,N
00542.770c6e6b9f14acd8be67b2fb37d6dd9e,N,Y,N,N
00352.b568f3993a0aaef44130ed26d9663097,N,Y,N,N
00533.2f8894932bd7894c46fcf7715895d927,N,Y,N,N
01007.e75fc5e861b68023534c7bea20b326e6,N,Y,N,N
01035.6b7ea0c2afc19e035db63b59228eb466,N,Y,N,N
00466.b9a2a39848351254d43dde30f4a6ce3a,N,Y,N,N
00871.7a7b29943cc3ad3a101aa9d41eeef6d3,N,Y,N,N
00295.37087d1f5c2678b8152b397111456d3f,N,Y,N,N
01271.fcb7759918a0e1a1f15aa3318cae1ed1,N,Y,N,N
00667.eafd31575b60bc580d8a2e8db46da6bc,N,N,N,N
00516.9cb76e3eb6ac554aab86276264e7a4be,N,Y,N,N
00488.cce5891184f90e1c49774e1464bc8f4f,N,Y,N,N
00409.b75447e5dafb3db75f2e0d5d1fc7c675,N,Y,N,N
00527.23df8fd40b46ca100ce683289ec0c961,N,Y,N,N
01242.f2fcc303c220f75b4abc85d45a9b40cf,N,Y,N,N
00860.1c589ac98a09bd68145855672377c36f,N,Y,N,N
00870.0c6a4bf58c0d0981f808ea0ce86ec230,N,Y,N,N
00207.b9d4e94f1d5159f207cfe562194ab0c6,N,N,N,N
01184.17a1b04c885fe5cb56c60e3b9bebf7e6,N,N,N,N
00586.fa3be9fc6e06d6f6cb551a84a8b45f63,N,Y,N,N
01259.22a83d5195945ad55d623f65353e8c3f,N,Y,N,N
00888.0313cf62b5f2b63afb50d8de46b43ad3,N,N,N,N
00755.6ca22fe516192bac1845392406ff918d,N,N,N,N
00560.c78137c1f7c46d509629b5283860497f,N,N,N,N
00919.0009a4cbba10103048f87499fc0e73d8,N,Y,N,N
00333.754374109f71535b61b3c5b6db54365a,N,Y,N,N
00214.4a5f7fc36eda589a5716dd090c67e90a,N,N,N,N
01153.8f1eda9dda5ecf5698e94a08217173b1,N,Y,N,N
00217.8ea77706594281e2c53a078c4a99b68a,N,N,N,N
00851.1c383f4f3509d668819671ab1e20650e,N,Y,N,N
00685.57055c8d73f474ca70c15b955439e183,N,Y,N,N
00020.83ef024f76cc42b8245a683ed9b38406,N,N,N,N
01361.6f023e661ef3d444c9f223c15bef529a,N,N,N,N
00360.fb2dbe3d751033f3e7b125b20ecdb897,N,Y,N,N
00320.b0cd1042164d8bd3ee1dab03a72edbc4,N,N,N,N
00092.3a1bb2e2707717631a8f5008f7d701fc,N,Y,N,N
00482.dcb4dd7822137630e5659b86336082c3,N,Y,N,N
00239.eba234b87a8928388e54ba31441847ff,N,Y,N,N
00686.e72932a083f77eaf366109752c89a60b,N,Y,N,Y
00506.0da92177d7ab811260fc4580acc947c0,N,N,N,N
00147.ed6083bcb7c519b09300f3b414ac8912,N,Y,N,N
01119.07332825706c1cf3d131f708bb1e8a01,N,N,N,N
00082.b0ca31a7482b5c60906aa29a9fa6e9df,N,N,N,N
00528.8b92b7e294dfb583ba3b503e15401c59,N,N,N,N
00389.ef7f7367ea40a06b7b085839f5d69f8b,N,N,N,N
00594.1b0e89701a0b9d3bea4d1f940365ad6a,N,Y,N,N
00048.74cb47cb518e1ad1628b49ebbeb9d2b6,N,Y,N,N
00633.673238f16e0f9bacf6f3bb65da669a64,N,N,N,N
00534.962838bf5318d3d03d23385921f2c9f9,N,Y,N,N
00518.75a6106951badcc0b22c46612fd3b960,N,Y,N,N
01076.8a6274c2c970dc8f0a72c34b67a1475b,N,Y,N,N
00418.67fdf820c65ce4d896d164903315e9e4,N,N,N,N
00191.96c361ca02379ca61455f8664b000cd0,N,Y,N,N
00796.ed58374c0325e41f2ab267d5c4bf0b28,N,N,N,N
01077.935a6c4233f28490bec77c865ca5d000,N,Y,N,N
00107.f41f38981300ca9eda3be38596353128,N,Y,N,N
00699.92050ab0ff44527ebf0358341ba86684,N,Y,N,N
01397.9f9ef4c2a8dc012d80f2ce2d3473d3b7,N,N,N,N
01085.0d8db9468ce8ea76f81ebc03041cc467,N,N,N,N
00936.c67a262366df25ed50ae9f6ed3ac5396,N,Y,N,N
00807.2fb463a44983d6fd135a94a84be2efa0,N,Y,N,N
01115.fef7974c55c9c611ef851e2293f7c725,N,N,N,N
00454.cda832b92824f5cd7808db5d56ed9374,N,Y,N,N
01146.6352d04987d2f6a99be0d9beeb7d3e15,N,Y,N,N
01089.1a35cad14b5dfe121e9cf18be1e93e7d,N,N,N,N
01135.46541a85989cda56be4942a442f1ae20,N,Y,N,N
00591.ede8a2398d8d79a213d06480dad691ce,N,N,N,N
00312.b5d817c015aec10078fa7e765fb28b99,N,Y,N,N
00727.0e0eaefdffb144657140c062e5cc6697,N,Y,N,N
00915.5c8a9df80b70af9883deabbedb905d94,N,Y,N,N
01046.057093c54e51e1ebb4ad96d4a99d3325,N,N,N,N
00256.0e664e0210522f7788b27eb1ad9b8c87,N,Y,N,N
00188.10d8b09baef47a07f0b96990e4bfa4da,N,Y,N,N
01326.b3210847a0d8621e380ac3e10606c497,N,N,N,Y
00708.eee4a91d45eee5847fa113eca3da4535,N,N,N,N
01144.7ec9f643a792038e34d2830c9e42a6c6,N,Y,N,N
01186.0bbe8bddf593e88ef6b421b8e22caeab,N,Y,N,N
01371.15be3e2dbe698ba6468c57e18e93c391,N,N,N,N
01290.c34d994ff61cfc0f12de8158434a9b3e,N,Y,N,N
01182.11a37b3edb07a72f37bc144530034ddc,N,Y,N,N
00728.22d62ccf90ef6289df3ace7a14e14169,N,Y,N,N
00324.39e5abfb6121670fb637bb0367feea19,N,Y,N,N
01103.6b7dcc38a359fffdb0320f845ee025e1,N,Y,N,N
01154.7e15e192fb60c753bafd505d25990787,N,Y,N,N
00644.d59c01bb3dcc7e4f5db98e5d225d240a,N,Y,N,N
00961.404a92dc1c29461b711f0df8e96bbe90,N,N,N,N
00991.80ac3c798bb00027efa6d80fdfb00d8e,N,Y,N,N
00744.42d3e687c07b8a21b4796a6f72f24186,N,N,N,N
00894.8c00344d3c4a93ec11b9dec2f262c556,N,Y,N,N
00804.56e419cefe00bfbf4e1bcc1b4be47ae1,N,Y,N,N
01350.089851ea485ec58d231d53908231de85,N,Y,N,N
01260.c273caa5ba806db5a6dfd87261b397a1,N,N,N,N
00459.6acfaa28a54e5134759a7303e5f24a4f,N,N,N,N
00666.009d6116caed8ebd2b48febcea7b6c38,N,N,N,N
00395.1a0db141e8937eb68e6a75a21bf69e61,N,Y,N,N
01148.5d8311cf27db42e943c7f668e721db1b,N,Y,N,N
01034.dfbf896d7886256666b2d4c66d211a58,N,Y,N,N
00117.327d1cd221779efbb7839d15fe3fd4d7,N,N,N,N
01355.656b29d0ab8c8d02c0920b4799f4d207,N,N,N,N
00929.2a34239559a12706a924bfabad41a5f6,N,N,N,N
00230.ff81becf76d1c77011e4218a6dba7a9a,N,Y,N,N
01305.0dd9ad5503a8fd6b3678fe480ca4df68,N,N,N,N
01111.f52cdabb2215145b4eae813546e1a60d,N,Y,N,N
01243.eeea5a548c863170deea55c4aac2f046,N,Y,N,N
00794.8d6555404c1d4bedbeab101ffc3dbc5f,N,Y,N,N
00600.adbd0b394deb5ce69455ed88f8a09098,N,N,N,N
00427.be3f3b2afa1566fe54b91692a4ef7380,N,N,N,N
00658.5435061ef0a4e986500dbd90d9ae6d0b,N,N,N,N
01394.b4dd1cece01b908f040e33493643c4a4,N,N,N,N
01017.5e7047bbad140905675aca57330096e0,N,Y,N,N
01365.3550b6544685d5d0975194ef7932ae90,N,N,N,N
00611.f414a72ef66b7df242391b54b16a0b2f,N,Y,N,N
01080.c7e83b802f4e72bde4ac69d4aa516b3f,N,Y,N,N
01252.fb08e6249d158136cdbcb0ebc563793a,N,Y,N,N
00043.2a43cc6315e9e6c29045ce069c1f1c55,N,Y,N,N
00782.4a37d36abd4addbefe173fde38e9e712,N,N,N,N
00949.c95efde29210bb5d7ffd820283ef2821,N,Y,N,N
00452.f12aad7e774e4aabdc9dd093187d17d4,N,N,N,N
00463.a0b9bc6f874e76510933906b72baae3f,N,N,N,N
00642.c7266ceeb9cb8ec38597c40c47cc9ec0,N,Y,N,N
00064.f7d9a2689c23c6f36afca6225befe09b,N,N,N,N
00202.28c767c7a895f6940228d3f1cbc95319,N,N,N,N
00170.2368261c3f59066fc1b0c27c5495113e,N,Y,N,N
00532.f28f9c07ed2a6925cdfc4eb6454901f9,N,Y,N,N
00502.2511079910fd2e05b0bd52d6bf10a89b,N,N,N,N
01300.bcd95d40246e03dcfcb088ab69a9c953,N,Y,N,N
01037.bfe999fe03b3c6b5b7cc2360c793e5a0,N,Y,N,N
01009.49e0775eca368702b005aec33ae46943,N,Y,N,N
00717.e15f1e668f85071ea982e99b18e9b538,N,Y,N,N
00604.b79c959719f5f325067852352496e07a,N,N,N,N
00517.791e35e7e482d4fd3ff27e4eb3da18d3,N,Y,N,N
00922.8cf18af404b07fec0251f809c8ccf370,N,Y,N,N
00814.ff683942c515bea6e0d58b02f54287c5,N,Y,N,N
00987.1d700056f6a043acd5d388ca81fa0b1f,N,Y,N,N
01317.7fc86413a091430c3104b041a6525131,N,N,N,N
00161.ff20c49f90c9405fc62064706ddcd615,N,Y,N,N
00621.3e51dbf7cab33bc8f8ab13f34c273b33,N,N,N,N
01123.1bc5378f6a482f5d6e26d1dfe506e3a5,N,N,N,N
00899.ebda16f739e9e222b56d0c71ca51b82f,N,Y,N,N
00650.72e893edc133cd4fc90b9de30119210d,N,Y,N,N
00083.e0e7d1493ad397ae3925c14f8580c948,N,Y,N,N
00774.4597cd41ff06a2de83c33c801f1f5321,N,Y,N,N
00947.5983cb8fa9a4c2a27cb6eca03e0be56d,N,N,N,N
00904.d5cb0c089eddf2dd8c97faf97a52d905,N,N,N,N
00387.14983abeee965e12a1c3ed0b2c66e5e1,N,N,N,N
01219.50adc817a4030488b469957b74e551c2,N,Y,N,N
01327.ee3e5a3fe56844b27f05c2374dc53c21,N,N,N,N
01253.f67e6599c65a5f89ab3b4f576f974c7d,N,Y,N,N
00735.cc6d7c2f483b7368337750b02ce1f9a6,N,Y,N,Y
00627.31852759f370656c49f987fd28fed691,N,Y,N,N
00016.bc1f434b566619637a0de033cd3380d1,N,N,N,N
01019.4712522736adca9b2719a82eedf29336,N,Y,N,N
01145.7a1b750e074a2a6913d014a4b545fc1a,N,Y,N,N
00876.668b933f0dcc4bbbc7bad7255ba2d659,N,Y,N,N
01087.492999865b0156883f459238ccd1c8ec,N,Y,N,N
00945.334b11a09567241ae4647487aa140392,N,Y,N,N
00914.728d09e121c1a735c94174a9171b814f,N,N,N,N
00479.081df97ae687b2281fec3a4b20cd434c,N,N,N,N
00610.a062f84694d7513868326164eeb432fd,N,N,N,N
00927.43abf92b4bb6428ae93fa996a0602daa,N,Y,N,N
00167.47ad54094c0bcf05c679f058cf3599a3,N,N,N,N
00300.7c83dd137e4d39f9be3db9eafefdd7e6,N,Y,N,N
00383.ea5d23c0685f7342015b94944d46ed8e,N,Y,N,N
01129.2546d3af56360ec2fbf9345b298e05b4,N,Y,N,N
01010.dfa0620ff611b92d4adb8a23ac2a0b7b,N,N,N,N
00486.4955a3731a2feb907febe6a633678772,N,Y,N,N
00845.4c0c5a6704677c7757df054cec549bd8,N,Y,N,N
01053.21ea199fc91688bd61caad77676702b8,N,N,N,N
00647.97e77e8264c32c8b05077edc15721ba2,N,Y,N,N
01023.2c78860c83817efdf8c9ceb1065433cc,N,Y,N,N
00824.e26eecaa9810cd5561f057ed49e9b5fb,N,Y,N,N
00907.6833c73d3a487ad7f75431a819a365c5,N,N,N,N
01167.49531a4802446e1da60be6dbcb0a854c,N,Y,N,N
00298.516883ac42f693de96cc953cf59d720b,N,N,N,N
01276.2492bcd768a07a92ee22c4762db629a2,N,Y,N,N
00900.a95137fbc6f04e8669849f4319a371bb,N,Y,N,N
00377.48ab7471b3fb970b629400ea135fafa4,N,N,N,N
00385.8005a02bdd6ec9c5beb69a1c4762ba6e,N,N,N,N
00676.807a365c8b51d59e122b11c95d2d984a,N,Y,N,N
00185.b6902dc0d90f39f906bae90a74907357,N,N,N,N
00098.1f05327de561b3fbddc71882e2f3457e,N,N,N,N
00346.2f9b84c3f47ce85fcf3f7ef74b9e0ac6,N,Y,N,N
00221.256f4b655a55d56db6f498eb9ce6f50c,N,Y,N,N
00520.f413e3949093cb0a998c6bcb0123b809,N,Y,N,N
00721.39d6783c5838169bfa901056e6c8a5b2,N,Y,N,Y
00456.07feae6f8f7ad01dbe6a5195fdaec7a6,N,Y,N,N
00493.0f1f8d8b91f935166791f0d2e612d4af,N,Y,N,N
00353.3cb4c058f609b8e464be92437be6f81b,N,N,N,N
00513.47608b2ef244915c124634e19c198150,N,N,N,N
01163.ce66ad7634e93c6c76e449b74f5139c4,N,Y,N,N
00366.dbcbb86a02dae7dfdcac15453b740ea7,N,Y,N,N
00248.328aa49432560bc538794a44a18ff762,N,Y,N,N
00625.bbf5ca2daab931ec64d953936f25f0b9,N,N,N,N
00993.cff996c201ffd0122c92ff6b670afc96,N,Y,N,N
00469.5e2af174515bf3c131dc05a2b93c429a,N,Y,N,N
00570.a8f739b7a0c060d178c0f6c01152b6aa,N,N,N,N
01356.8d72d21568fbfdd4aec060fa8826832a,N,N,N,N
00964.f38b735e9037b2e7b13ad9c6dcbdad1c,N,N,N,N
00275.afb39e24c794534f4a8b1b5d0ff5b19d,N,Y,N,N
00184.1d7301eb34c99d53e37f7e891b847ede,N,Y,N,N
00022.b7c5c97a3a140eed207b9e90d4e650a1,N,N,N,N
00806.ebef316cd567c95011241a5b9b504984,N,N,N,N
01192.5ff6d465f9c249d967776fc556e48f58,N,Y,N,N
00443.250c4342b266679ad21f6f6136ad65af,N,N,N,N
01113.5102bc151dac98f4fcb8e96c15a828c3,N,N,N,N
00911.91dd363a1ba091de446dd40a24816ab3,N,Y,N,N
00921.41c7e4d55fe0c54686e4c19184c48d17,N,Y,N,N
01092.0e32538ae959d460cd3ef7a4ae0cfb13,N,N,N,N
00722.7f846f5a56c251c9c49e7bd756df45d4,N,Y,N,Y
01060.95d3e0a8c47b33d1533f18ac2c60c81a,N,N,N,N
00264.9552e74929dc9ef75aa7ea8b57d527fe,N,Y,N,N
00654.7e84d693f6d2dc216aa501c47db607f7,N,Y,N,N
00088.ef477b7fa35219eff950c0aa3361f7b3,N,Y,N,N
00966.8ebefc5eaa53c3bf9ef1dfcec1ee2087,N,N,N,N
00551.6b4053cfee95cebc96ffe991178ca79d,N,N,N,N
00519.dbabb40aba559ddcf7d00cf6f483f215,N,Y,N,N
01237.8118bdf78e98c631ffa4c979e203eb24,N,Y,N,N
00639.43637fbcd1f0ec1e40b1a14df77a5f66,N,Y,N,N
00326.154fca574d007d1007d7024903576c8d,N,Y,N,N
00006.654c4ec7c059531accf388a807064363,N,Y,N,Y
00289.6ab47bc2667e9a623ef3ae13a8ad231e,N,Y,N,N
01238.4afe1f2e401797fca7e61add494054b8,N,Y,N,N
01181.111f3287c9a71c41b521cf0f2fcbc01e,N,Y,N,N
00011.bc1aa4dca14300a8eec8b7658e568f29,N,N,N,N
00066.d672dd2baf15f9098ec6f206f6c524ff,N,Y,N,N
00238.29f6acf47737195879e35b049dd0b6f4,N,Y,N,N
00498.637db80f2612123a12e1081ee90aff41,N,Y,N,N
00417.baf263143d4cfd55e4586e56f1820cd5,N,N,N,N
00235.8b55a8bb29e92f8db66639e36f216721,N,N,N,N
01319.a0886c0d7051df2d7dca8574f4211e87,N,N,N,N
01367.539241fdb8190ea84532d6916046a903,N,Y,N,N
00181.d2bdbc9c256b67a7fa484e989449328b,N,Y,N,N
01022.83ef7352b083a85f5f7ae8f20f31578f,N,N,N,N
01210.aa0d35504060ae5934a74b6ebcc65775,N,N,N,N
01021.ec8324b2e130d84ca95ad76395191d4c,N,N,N,N
00979.f011c987a0f29dfc781d28a37c24e0ba,N,Y,N,N
00688.f08034280cb30919f77f093881d60b26,N,Y,N,Y
00583.4e1e6bdeb100a418bf58b45be23f1f27,N,Y,N,N
01222.1fec3adca72a796b71bf14d0e4c64ebe,N,Y,N,N
00125.e6d80b873b71ae5324679a4dbefe4eaf,N,Y,N,N
01018.cb98ac59fae50ab0823aba7483d37d50,N,Y,N,N
01307.abdc5c227ec610efe718e993567eebc2,N,Y,N,N
01333.2fe6c479eb5eb14b6284188771522355,N,N,N,N
00789.f5ae0a050a9e179558e9d351d9cfb7d2,N,Y,N,Y
01214.f23e48bd0d0341d460456da3f8f67dc0,N,Y,N,N
01311.b6a06b3e24130a32172b4c5225a1d5a6,N,N,N,Y
01226.79de0c0f26c26ba6e6021366da834e3e,N,Y,N,N
00267.12507328e1049b1fa5c7c139b7cc61fa,N,Y,N,N
00416.77c8eaf76f48ec6757aa82c847ecd7ef,N,N,N,N
01193.d92e89c408094154ffdc676c5a403aa9,N,Y,N,N
01280.0a571b09b3344b0531a16339499b5a06,N,N,N,N
00887.aff205072bdffd1cb1cc0b65ff75e907,N,N,N,N
00373.200f7c89b525052d3672c00ede99e9e5,N,N,N,N
01161.e8187ae02ef05340873371d3d1c6448b,N,N,N,N
00414.a46602860d900cb89e1edd5583ffdb55,N,Y,N,N
00839.956327b3652607615ce2920aa5414dcb,N,Y,N,N
00339.50fd5ad3e953a8f752b98df040509e93,N,Y,N,N
01272.291f542e3dcbcb81d8cda2961ce8977f,N,Y,N,N
00674.bce8a0d5cf2fcc9888c9c2f88725df78,N,Y,N,N
01384.2bd485e2079e4f481e54b9d9aa8a3195,N,Y,N,N
00327.1983f402e45739e4ef3afa5aea4f3353,N,Y,N,N
01209.f898ade9211cc74e979ac25484aa1066,N,N,N,N
00902.a538cb6b30f5f3d28ea4261597ffa510,N,Y,N,N
00951.8fb9dfe3439c2d9380e5d3c490d6f4bd,N,Y,N,N
00553.a34829179595f5aefb083a26b5bc3576,N,N,N,N
00468.3817ad282a4ab893fd6abce849eb3727,N,Y,N,N
01400.f897f0931e461e7b2e964d28e927c35e,N,N,N,N
00142.98a680c9dd137bdbbca8a00790dc3e45,N,N,N,N
01137.e0afde7fc471f626742746c738013750,N,Y,N,N
00556.b788fec72ef851b2cbffad150040249d,N,N,N,N
00018.3b6a8c5da4043f2a6a63a1ae12bd9824,N,Y,N,N
00620.f515234db3aec0db283f64aabaa046ac,N,N,N,N
00711.6a9d9ebbb5c459d2877ac8a064eb1bae,N,Y,N,N
01270.db2a0585f2ba18c884352665b558eeee,N,Y,N,N
00522.50b10d21dc95b7ac83c48f1efa6455dc,N,N,N,N
00492.bc9e8dcbe986afe7ed1f38e988f43c8b,N,N,N,N
01056.6e58de5f5a270a1873f731774d760a80,N,Y,N,N
01329.b72433cdbd498ad546bae7dfd3c58c3c,N,N,N,N
00587.31524eb0acc6a8a3d99a5d1470901a51,N,Y,N,N
00460.51cc34c4bc516148109044d34503431b,N,Y,N,N
00637.b8b627542a5af9e99890aff7a73c7754,N,Y,N,N
00619.d7ae568cebb376dc79b0c4db8fdd9293,N,N,N,N
00710.dcb21a6dd9ec8db27498f79d2e61e10c,N,Y,N,N
00985.cc59bafbceabcab1e3030191a5283a18,N,Y,N,N
00896.61fc773e2dfba14cee4a58a2996e5597,N,Y,N,N
00325.419046d511bd4b995fdec3057ae996b1,N,Y,N,N
01147.d239448a535755047478e750e99c64b7,N,Y,N,N
01343.3fd8930d319df4bda5b59b537e5c6d43,N,Y,N,N
00094.c706cb7766371708aef603f603fe7cdf,N,Y,N,N
00878.65feab10927763853bf42c2966f4e96e,N,Y,N,N
00478.e7beb5a43fcf1ac2a87b4ce4fdcd9b32,N,N,N,N
00343.2b1d47e0483fab66551f76a681455ff6,N,Y,N,N
00040.c1d2771cd9f2a815468140616fe7fef0,N,Y,N,N
00765.faf588d84afc2fef853ab73a5b797cce,N,N,N,N
00261.ace6274eeb78df574eed018a0a87a7ea,N,N,N,N
00063.530734e4a37f26942ba8df3208912783,N,N,N,N
01381.044d1085f7fec8bb04229da3d7887424,N,N,N,N
00760.c97fe36818c28d0dec542f294a0771b9,N,N,N,N
00725.1ff00314bb409ff8506cd3d6f704d56a,N,Y,N,N
01133.5f3264862b9cf42bf123453aed9334b4,N,Y,N,N
00497.90e2604fc85ac552b46a924e795302a7,N,Y,N,N
01399.ca6b00b7b341bbde9a9ea3dd6a7bf896,N,Y,N,N
00799.43fc9562e5a55f83f0ff75fd648bbe87,N,N,N,N
00503.a066025f6fc03a6b0439c30d0d9bc419,N,Y,N,N
00543.5ba1d9e8383ecbba9dc5733e9822ee1b,N,Y,N,N
00494.33de9f88fb2321b2a58c72157d8d3db7,N,N,N,N
00090.aa66b421d3bf8f7ea261f043f83225bc,N,N,N,N
00923.521c1f08fb31ac1dd27c75c588e1f252,N,N,N,N
00781.0203d246910dfa78467517ba7d45adc6,N,Y,N,N
00886.9b1023e9b85ce2ad96f209de582e5d71,N,Y,N,N
00013.245fc5b9e5719b033d5d740c51af92e0,N,Y,N,N
01348.097c29b68042a1d73710d49021577739,N,N,N,N
00254.0bb63181d3edda61bd5ff0314649b817,N,Y,N,N
01141.0ceb258e88ffd24031d1501789d50124,N,Y,N,N
00599.4b9e5d55f5bb001974345a0439e6f93d,N,Y,N,N
00483.d804839bdc6a1994adf555fca581d746,N,Y,N,N
00084.98de2f371693b557ea6f13c95d3514ec,N,N,N,N
00122.5ee71dbda319d0b1a6eed0563c2cebf9,N,N,N,N
01166.04090ab40cda3e4e022e2295c8144374,N,N,N,N
00655.dea06b9020d30935ba9ae646d2bdbb20,N,N,N,N
00015.d5c8f360cf052b222819718165db24c6,N,Y,N,N
00931.90eba49bd3b2aa36a3f4f5dd34d2ba7a,N,Y,N,N
00179.d15992f3e182d401cc37a1b79c251d03,N,N,N,N
00241.1cb3df109857b541b9829f93fb5189d1,N,Y,N,N
00729.733ee0faa56c33c52cb73337b7986261,N,Y,N,N
00629.822888a70c5b689638ff332eea661e6f,N,Y,N,N
00204.f3906165e216e89d524479d6da3158e8,N,Y,N,N
00357.e7d56ee8cf689fa0a5276446772fa8ec,N,Y,N,N
00908.fa150b0b994587469112fbcb7e8cc2bc,N,Y,N,N
00091.10634ff07b2c885db22462069292a2bb,N,Y,N,N
01171.e260c9a68b80500ebfae926e5430657b,N,Y,N,N
00356.b9181a622935ef7869af85616a8cceab,N,Y,N,N
00140.3ca2fd4aeeb1970c6d2f705e6f53436a,N,Y,N,N
00632.d171d66f937e72574b5d880346e0b628,N,Y,N,N
01082.1639114c31d57ba903bc3f1fa7ca1228,N,Y,N,N
01216.4dd33d22b4b0004c6b95b771c2881bcc,N,Y,N,N
00203.d235730a5eb66c00ea2c1ad65f415ad9,N,N,N,N
00940.f48ea03fc7357f9bf0b7fdc934bbf270,N,Y,N,N
00046.add5074396ecada0869e4d3d547ff7f8,N,Y,N,N
00826.b128ecf0f8573722f8a41e6927c4c252,N,Y,N,N
00709.d268c5ab16687251cb4c55c633f93134,N,N,N,N
01027.1b67a4a361d16a5cb481268792b3c548,N,Y,N,N
00741.69c01dfaf0584817f92435ebd0e7c8c3,N,Y,N,Y
00341.8bf7e41bff54bd779663d1f0a0fe3ed8,N,Y,N,N
00850.52463321d8b8160b6ca3662271bf43f1,N,Y,N,N
00753.373de9a53cc7e59ebf91f4e27099799b,N,N,N,N
00982.2334d78ca615a3222c1425e7b1db67a0,N,N,N,N
00630.049b94ad0f9919c1f39408adb4efddad,N,Y,N,N
01207.73ce863acebc4b93c553e460f3eac81d,N,Y,N,N
00684.87add8c5e89bb21bf9c39083a03a6eeb,N,Y,N,N
00146.ee13fb620cb6632027aac9a6b7e536a2,N,Y,N,N
01130.e0df582ca8cc2996eaf91157dbff4ee3,N,Y,N,N
00737.1c096ffc019ac810e5db051fb8746bd8,N,N,N,N
01198.36d6b4ab547f4246dea55380b9504064,N,Y,N,N
00617.3900da1df666d45653492bd0f47fdada,N,Y,N,N
